user_id,ethnicity,religion,sexualOrientation,OtherRacialBias,Positive Attitude,Neutral Attitude,Negative Attitude
[971, 3.413637403475404e-25, 1.3546312001240237e-22, 8.194922697500023e-24, 6.300641839083457e-25, 2.2821578395371535e-24, 1.156817116747998e-24, 5.934739416951838e-26]
[629, 4.356469578338155e-26, 4.703580555986195e-23, 4.662628431336218e-25, 1.8333055422226595e-26, 4.925021477420605e-25, 4.656995161386e-26, 2.1483694086629184e-26]
[978, 2.018932681447816e-26, 2.0068610372207762e-23, 9.231062348908067e-25, 1.900335630443259e-26, 2.306436114425847e-25, 7.32763016812326e-26, 1.9438149672611235e-26]
[930, 9.833381514869572e-26, 5.644296667183435e-23, 8.512393095742889e-25, 1.4300373665904287e-26, 8.740178959929524e-26, 1.7672519817238445e-25, 1.6761882688700994e-26]
[849, 1.2328861931943047e-26, 2.7776623352536696e-25, 2.2425606973845843e-26, 4.2648677420431737e-26, 6.915631120065876e-26, 2.3657611831841204e-26, 1.4091262373744368e-26]
[743, 1.7803639166206493e-29, 4.7035805559861946e-24, 1.865051372534488e-24, 1.631469462949226e-29, 8.323979961837642e-28, 7.361563470214535e-30, 1.2395341820215861e-26]
[622, 6.511742340260831e-27, 1.4647828721064276e-26, 5.724623693269237e-26, 1.4988260821508715e-27, 9.483365124812813e-27, 2.818614283844773e-27, 8.293827359068613e-27]
[61, 7.519070274527876e-27, 8.46644500077515e-23, 5.745865339626451e-25, 5.644884341804324e-27, 9.98877595420517e-26, 5.852442958820552e-27, 7.902030410387611e-27]
[386, 5.1559339025334006e-27, 1.69328900015503e-23, 6.384294821807168e-25, 5.5911235385490445e-27, 2.7746599872792136e-26, 1.1593410813663574e-26, 7.78230267689689e-27]
[372, 5.8849120007569836e-27, 1.1288593334366866e-23, 6.070313109259275e-26, 7.793762691574587e-28, 6.069568722173282e-27, 4.837598851855264e-27, 7.645098346142819e-27]
[839, 6.011155987571901e-27, 1.8124463742400134e-22, 4.718447402455844e-25, 4.044801243761358e-27, 1.3052463023492635e-26, 7.092340577589544e-27, 6.940556716168008e-27]
[598, 4.576247411281717e-26, 2.0068610372207762e-23, 3.663119979725424e-26, 1.7452061912234013e-27, 2.1087415903322033e-25, 1.734057172983868e-26, 4.60756140387822e-27]
[668, 4.641409689361273e-27, 4.882609573688092e-25, 6.894829473325276e-27, 1.5607557404371308e-27, 1.7464874874757313e-26, 3.0389372332558218e-27, 2.8800722064530425e-27]
[416, 7.402753165308659e-27, 2.5085762965259702e-24, 6.698276534355061e-26, 4.263573529840647e-28, 1.367676152063046e-26, 3.436097387382992e-27, 2.3476026174651255e-27]
[817, 1.2778144309773996e-28, 8.788697232638563e-26, 5.064952564731305e-26, 2.2080919960258377e-28, 3.251439471364392e-27, 1.6364227897057977e-28, 2.1328527388229837e-27]
[87, 7.777492794546448e-27, 3.7628644447889555e-24, 1.1163794223925101e-26, 8.516270596594963e-28, 1.331836793894023e-26, 4.4075900650236866e-27, 1.8780820939721007e-27]
[125, 2.0030858999041668e-28, 2.9295657442128542e-25, 3.3670911340441015e-25, 9.594467207955042e-28, 2.9635516015040046e-26, 5.628690601177068e-27, 1.867635756407914e-27]
[185, 2.621990495386774e-27, 1.8814322223944778e-24, 4.0468754061728495e-26, 2.0509901819933133e-28, 7.283482466607937e-28, 2.103303848632724e-27, 1.7309656632776193e-27]
[717, 2.6932050520516e-28, 1.8814322223944778e-24, 1.205689776183911e-24, 8.591784326022897e-27, 2.445169113789807e-26, 8.413215394530895e-27, 1.2019725401421442e-27]
[709, 9.711075908839903e-28, 1.8814322223944778e-24, 1.2140626218518544e-25, 5.127475454983281e-29, 1.0925223699911904e-27, 2.103303848632724e-28, 1.0303367043319163e-27]
[270, 1.2294964681517036e-27, 6.103261967110114e-27, 5.109409125140121e-27, 2.675379287413452e-29, 2.7869481183123364e-28, 3.226860931211786e-28, 4.745178255169738e-28]
[886, 1.6185126514733176e-30, 6.2714407413149255e-25, 1.0361396514080484e-25, 9.322682645424148e-31, 4.624433312132023e-29, 4.674008552517165e-31, 3.1953480071053097e-28]
[369, 9.711075908839904e-31, 1.5678601853287314e-25, 3.108418954224145e-25, 1.5537804409040248e-31, 5.7805416401650286e-30, 3.505506414387873e-31, 2.9345032718314077e-28]
[257, 1.7521412656806807e-28, 4.340097398833861e-25, 1.4083714524637491e-26, 1.355296879293649e-27, 9.152199993470146e-28, 1.0379658950031553e-27, 2.8283537380992285e-28]
[539, 2.734207372555591e-28, 5.644296667183434e-24, 2.1280982739357222e-26, 4.300864260422342e-28, 1.387329993639607e-27, 1.1147510397753435e-27, 2.394554669814428e-28]
[852, 1.380050044341869e-28, 3.255073049125394e-26, 6.4351741751035914e-27, 1.3706119783561502e-29, 1.1287416362113212e-28, 4.512996442950025e-29, 2.234355534562084e-28]
[488, 5.915852945292983e-28, 1.3562804371355815e-24, 1.0317739578489003e-26, 7.965196148555268e-28, 3.933840348070501e-28, 3.1372122828307396e-27, 1.9281994179737344e-28]
[166, 2.050813284284715e-29, 2.3436525953702838e-25, 3.0564368925102706e-26, 6.2451086756286335e-30, 4.032042995243543e-28, 1.3600491629999297e-28, 1.2959105248544708e-28]
[447, 2.050116025199535e-29, 1.5678601853287317e-24, 2.093211416985956e-26, 3.5426194052611773e-29, 8.092758296231042e-29, 5.42184992091991e-29, 1.1685844140270849e-28]
[767, 2.050116025199535e-29, 1.5678601853287317e-24, 2.093211416985956e-26, 3.5426194052611773e-29, 8.092758296231042e-29, 5.42184992091991e-29, 1.1685844140270849e-28]
[299, 6.150348075598605e-29, 1.5678601853287317e-24, 3.4886856949765945e-27, 1.417047762104471e-28, 2.427827488869312e-28, 8.132774881379864e-29, 1.0955478881503918e-28]
[667, 4.88251316527784e-29, 2.822148333591717e-24, 1.0640491369678611e-26, 1.0752160651055855e-28, 3.4683249840990173e-28, 1.1147510397753434e-28, 7.981848899381426e-29]
[377, 9.815766150159126e-31, 3.1677830279118226e-27, 2.2523186852872363e-28, 4.2253677863322213e-26, 1.413230952692906e-25, 4.605846125105913e-29, 4.697789613106632e-29]
[380, 1.3595506272375866e-29, 6.2714407413149255e-25, 5.233028542464892e-28, 4.3505852345312704e-30, 8.092758296231042e-29, 1.0165968601724834e-29, 3.9126710291085436e-29]
[798, 3.93401202129616e-29, 4.8826095736880923e-26, 4.720365857158718e-28, 8.789412210143999e-30, 6.021184206230358e-29, 2.7802657901870223e-29, 3.527756428770504e-29]
[129, 2.562645031499419e-29, 1.5678601853287317e-24, 3.488685694976594e-27, 2.361746270174118e-29, 8.092758296231042e-29, 4.0663874406899323e-29, 2.921461035067712e-29]
[154, 3.776529520104407e-30, 6.2714407413149255e-25, 1.744342847488297e-28, 8.701170469062542e-30, 8.670812460247545e-30, 8.413215394530897e-30, 2.086757882191223e-29]
[862, 2.4643227847505204e-29, 3.472077919067087e-26, 3.7376011623076405e-28, 3.807917626824262e-29, 2.1713127535528654e-28, 1.6691145132262963e-29, 2.0130374819634813e-29]
[340, 9.681268082948472e-30, 1.3020292196501574e-26, 3.900105560668843e-28, 6.361427334326916e-29, 3.1519056099960954e-28, 1.2562437577539457e-29, 1.1515440219404e-29]
[202, 7.868024042592319e-30, 1.953043829475237e-25, 1.8094735785775086e-27, 2.228743810429371e-29, 6.666311085469325e-29, 2.2689525414169956e-29, 1.041528088494149e-29]
[123, 1.5375870188996513e-29, 3.1357203706574634e-24, 3.488685694976594e-27, 2.361746270174118e-29, 1.6185516592462084e-28, 5.42184992091991e-29, 7.30365258766928e-30]
[149, 9.711075908839904e-31, 3.1357203706574628e-25, 1.744342847488297e-28, 3.729073058169659e-30, 1.1561083280330057e-29, 9.34801710503433e-31, 7.30365258766928e-30]
[198, 1.5375870188996513e-29, 3.1357203706574634e-24, 3.488685694976594e-27, 2.361746270174118e-29, 1.6185516592462084e-28, 5.42184992091991e-29, 7.30365258766928e-30]
[283, 1.5375870188996513e-29, 3.1357203706574634e-24, 3.488685694976594e-27, 2.361746270174118e-29, 1.6185516592462084e-28, 5.42184992091991e-29, 7.30365258766928e-30]
[295, 1.5375870188996513e-29, 3.1357203706574634e-24, 3.488685694976594e-27, 2.361746270174118e-29, 1.6185516592462084e-28, 5.42184992091991e-29, 7.30365258766928e-30]
[308, 1.5375870188996513e-29, 3.1357203706574634e-24, 3.488685694976594e-27, 2.361746270174118e-29, 1.6185516592462084e-28, 5.42184992091991e-29, 7.30365258766928e-30]
[379, 1.5375870188996513e-29, 3.1357203706574634e-24, 3.488685694976594e-27, 2.361746270174118e-29, 1.6185516592462084e-28, 5.42184992091991e-29, 7.30365258766928e-30]
[463, 1.5375870188996513e-29, 3.1357203706574634e-24, 3.488685694976594e-27, 2.361746270174118e-29, 1.6185516592462084e-28, 5.42184992091991e-29, 7.30365258766928e-30]
[478, 1.5375870188996513e-29, 3.1357203706574634e-24, 3.488685694976594e-27, 2.361746270174118e-29, 1.6185516592462084e-28, 5.42184992091991e-29, 7.30365258766928e-30]
[497, 1.5375870188996513e-29, 3.1357203706574634e-24, 3.488685694976594e-27, 2.361746270174118e-29, 1.6185516592462084e-28, 5.42184992091991e-29, 7.30365258766928e-30]
[528, 5.125290062998838e-30, 3.1357203706574634e-24, 3.488685694976594e-27, 1.180873135087059e-29, 8.092758296231042e-29, 2.710924960459955e-29, 7.30365258766928e-30]
[607, 1.5375870188996513e-29, 3.1357203706574634e-24, 3.488685694976594e-27, 2.361746270174118e-29, 1.6185516592462084e-28, 5.42184992091991e-29, 7.30365258766928e-30]
[731, 1.5375870188996513e-29, 3.1357203706574634e-24, 3.488685694976594e-27, 2.361746270174118e-29, 1.6185516592462084e-28, 5.42184992091991e-29, 7.30365258766928e-30]
[747, 1.5375870188996513e-29, 3.1357203706574634e-24, 3.488685694976594e-27, 2.361746270174118e-29, 1.6185516592462084e-28, 5.42184992091991e-29, 7.30365258766928e-30]
[771, 1.5375870188996513e-29, 3.1357203706574634e-24, 3.488685694976594e-27, 2.361746270174118e-29, 1.6185516592462084e-28, 5.42184992091991e-29, 7.30365258766928e-30]
[844, 1.5375870188996513e-29, 3.1357203706574634e-24, 3.488685694976594e-27, 2.361746270174118e-29, 1.6185516592462084e-28, 5.42184992091991e-29, 7.30365258766928e-30]
[989, 1.5375870188996513e-29, 3.1357203706574634e-24, 3.488685694976594e-27, 2.361746270174118e-29, 1.6185516592462084e-28, 5.42184992091991e-29, 7.30365258766928e-30]
[75, 1.7561777421034797e-29, 2.1700486994169297e-26, 8.899050386446761e-29, 2.4477533178126035e-30, 2.7776296189455525e-29, 6.564265214162377e-30, 7.215815515057504e-30]
[285, 5.578617415097684e-30, 4.068841311406742e-26, 1.7411185538700193e-28, 2.13384573887889e-29, 5.419065785607321e-29, 9.623301238643435e-30, 5.797246792377301e-30]
[541, 3.2370253029466346e-30, 1.5678601853287314e-25, 6.977371389953188e-28, 3.1075608818080496e-31, 5.7805416401650286e-30, 1.4022025657551494e-30, 4.695205234930251e-30]
[502, 1.6185126514733173e-30, 1.5678601853287314e-25, 1.2210399932418079e-27, 2.796804793627245e-30, 2.0231895740577605e-29, 2.4538544900715115e-30, 4.173515764382447e-30]
[213, 4.685581052407407e-31, 1.356280437135581e-27, 1.644389745321685e-28, 1.443955763151128e-30, 2.2118635859621723e-30, 1.8829621865539837e-30, 2.6638160788675234e-30]
[981, 6.727460704663257e-31, 1.220652393422023e-25, 6.964474215480077e-29, 3.130003315957554e-30, 1.2723335673879628e-29, 4.582524399354017e-31, 2.4374787649768193e-30]
[980, 4.31603373726218e-30, 1.5678601853287314e-25, 6.977371389953188e-28, 3.1075608818080496e-31, 1.1561083280330057e-29, 2.1033038486327238e-30, 2.0867578821912235e-30]
[109, 3.372010303968136e-30, 2.4413047868440462e-26, 7.867276428597863e-29, 2.511260631469714e-30, 1.935380637716901e-29, 4.793561707219006e-30, 2.0158608164402883e-30]
[286, 8.092563257366586e-31, 3.1357203706574628e-25, 1.744342847488297e-28, 6.215121763616099e-31, 2.8902708200825143e-30, 1.0516519243163619e-30, 1.5650684116434173e-30]
[231, 1.179792785686689e-30, 1.877204757281081e-29, 1.2873334963918809e-31, 1.295033957953366e-30, 4.104431678578284e-29, 1.579750685114137e-30, 1.0937973528653434e-30]
[509, 3.474129707485077e-30, 2.7125608742711623e-26, 1.0317739578489003e-28, 9.653111675880692e-31, 4.5158881546727694e-30, 9.558985106722678e-30, 9.222892624236612e-31]
[494, 9.267927772005439e-31, 3.754409514562162e-29, 2.3028965879899197e-29, 3.791234395136916e-31, 1.1071154371350741e-30, 2.0683664857792187e-30, 5.619050566445861e-31]
[969, 1.0320887083753296e-32, 5.4251217485423235e-28, 7.022511500609078e-29, 6.207481786033289e-34, 2.944031393352429e-32, 1.455429709413708e-33, 3.1370383075634744e-31]
[405, 1.1766247062406993e-31, 3.255073049125394e-27, 7.480361194404527e-30, 2.7102820475019195e-31, 1.720338344637245e-30, 1.4034500769346468e-31, 1.8586951972313588e-31]
[243, 1.0458886277695106e-33, 1.3562804371355809e-28, 6.384101364190069e-29, 1.432495796776913e-34, 5.120054597134658e-33, 1.03959264958122e-34, 1.646945111470824e-31]
[825, 1.9664885136707981e-31, 1.3562804371355812e-26, 2.5794348946222506e-29, 1.3790159536972414e-31, 1.0035307010383931e-30, 4.662919564254965e-31, 6.148595082824408e-32]
[155, 4.9274673868742453e-32, 9.743277286926027e-29, 3.0210695138985806e-30, 2.6195324723620666e-31, 4.7665781371356664e-32, 5.665383271391988e-31, 5.922540082122444e-32]
[320, 6.959916063837746e-32, 2.8060638586346955e-29, 2.7004761468037075e-31, 2.7483694298179636e-31, 4.9187697366426305e-31, 1.5991085337046869e-31, 2.981867030862202e-32]
[921, 5.2584956007300384e-33, 2.441304786844046e-27, 2.3601829285793594e-29, 8.260725761413533e-33, 7.680081895701987e-32, 2.203936417112186e-32, 2.399834305286057e-32]
[267, 6.929012158973006e-32, 4.340097398833859e-27, 5.4168132787067265e-30, 9.358972538942499e-33, 1.7280184265329475e-30, 7.245960767581101e-32, 1.5881256432040087e-32]
[56, 1.0188866173062341e-32, 8.447421407764866e-29, 6.980208291547088e-31, 1.3746720958221962e-32, 1.4285360479162244e-31, 2.61570389717763e-32, 1.3384523861412013e-32]
[680, 1.3799919394181037e-32, 1.356280437135581e-27, 1.2897174473111251e-30, 1.0886968055504539e-32, 1.7920191089971308e-32, 2.4118549470284296e-32, 1.3175560891766594e-32]
[919, 1.307360784711888e-32, 1.627536524562697e-27, 3.740180597202264e-30, 3.151490752909208e-33, 5.376057326991391e-32, 1.1695417307788722e-32, 1.2391301314875723e-32]
[863, 1.1918314875814512e-32, 3.754409514562162e-29, 3.844836042557084e-30, 3.479547258059225e-33, 9.771186567746978e-32, 9.098100511922192e-33, 1.0204523408656265e-32]
[623, 1.379991939418104e-32, 1.356280437135581e-27, 2.579434894622251e-30, 3.628989351834846e-33, 3.5840382179942615e-32, 1.8088912102713222e-32, 8.783707261177728e-33]
[495, 2.879477701448671e-34, 1.4614915930389039e-30, 4.3688963156867375e-31, 7.035756093455484e-34, 2.9016110408161965e-33, 4.898742564380243e-33, 8.298895560158802e-33]
[38, 1.7297713775105594e-33, 5.6316142718432424e-30, 6.15860344673876e-30, 5.501065604340599e-33, 2.6096292446755304e-32, 9.456223531422055e-33, 5.526129718585208e-33]
[373, 7.565989732472037e-34, 8.447421407764866e-29, 4.188124974928252e-30, 3.8587286900272185e-33, 2.6666006227769526e-32, 4.35950649529605e-33, 5.050763721287553e-33]
[27, 3.595242157957693e-33, 1.0850243497084647e-27, 5.1588697892445015e-31, 2.673992153983571e-33, 8.32008872034382e-33, 6.081617000050135e-33, 4.705557461345212e-33]
[732, 1.0168361658870239e-33, 1.3562804371355809e-28, 2.5794348946222507e-31, 4.7749859892563755e-35, 6.400068246418322e-34, 1.03959264958122e-34, 4.2350017152106895e-33]
[66, 9.116869399355947e-34, 6.495518191284019e-31, 4.512955693601583e-32, 4.664778838792759e-33, 1.4591565725925506e-33, 4.571185754902658e-33, 2.307483148878874e-33]
[832, 6.89995969709052e-34, 1.3562804371355809e-27, 5.158869789244501e-30, 5.443484027752268e-33, 3.5840382179942604e-32, 6.029637367571075e-33, 2.1959268152944326e-33]
[347, 1.857824366475638e-36, 1.1732529733006757e-30, 9.062827814598843e-30, 1.1152395057882134e-36, 6.349049101849888e-35, 5.960495618397662e-37, 2.0797262381772283e-33]
[537, 4.8535661574176025e-34, 1.7598794599510135e-28, 1.0298667971135049e-30, 4.449805628094972e-33, 1.5999603736661717e-32, 4.355930197925012e-33, 1.8301590895959606e-33]
[290, 2.521166104882457e-32, 2.6306848674700264e-30, 5.269025066655346e-33, 2.5614179380635505e-34, 1.4641455128585874e-32, 9.910401009370394e-33, 1.5211515392705178e-33]
[83, 5.08418082943512e-34, 1.3562804371355809e-28, 1.2897174473111254e-31, 4.7749859892563755e-35, 6.400068246418322e-34, 1.03959264958122e-34, 1.4116672384035632e-33]
[766, 2.9273054080947925e-34, 6.007055223299459e-29, 1.1514482939949601e-31, 4.8759445129382565e-34, 1.5025138075404575e-33, 5.800692675525105e-34, 1.0087379645036487e-33]
[60, 1.2691091588084526e-34, 7.039517839804053e-30, 8.753867775464788e-32, 1.5848140345411452e-34, 6.530450504759883e-33, 1.382732216302423e-34, 6.734351628383406e-34]
[545, 2.9052461882486404e-34, 1.3562804371355809e-28, 2.5794348946222507e-31, 4.7749859892563755e-35, 1.2800136492836645e-33, 1.5593889743718295e-34, 6.27407661512695e-34]
[831, 9.982054305092347e-35, 2.9229831860778084e-31, 1.7310744530792997e-31, 1.2597640411007346e-33, 1.5297609228792871e-33, 1.3469579967189077e-33, 3.8319594631079408e-34]
[943, 1.08946732059324e-34, 1.3562804371355809e-28, 6.448587236555627e-32, 9.549971978512751e-35, 6.400068246418322e-34, 1.5593889743718297e-34, 1.5685191537817374e-34]
[956, 6.991286431737267e-36, 4.2237107038824317e-29, 1.9310002445878214e-33, 4.387587003035208e-35, 1.0062109067663886e-34, 2.1087822429227584e-35, 8.724475148816038e-35]
[627, 2.6473997222277843e-35, 1.6425541626209462e-28, 1.9071607353953792e-32, 4.23791012199521e-35, 3.3332507784711898e-34, 2.7656699669365153e-34, 8.318904952708911e-35]
[408, 3.635486320634689e-35, 1.9486554573852051e-31, 2.528503832284682e-32, 2.245421896938531e-34, 2.730875405733409e-33, 3.020075937470899e-34, 6.114298666384112e-35]
[135, 5.68652269713592e-35, 8.091302937239609e-32, 2.387209723728896e-33, 3.042809877252986e-34, 6.576120176298323e-34, 2.1162407954776514e-34, 5.413843482585968e-35]
[745, 5.68652269713592e-35, 8.091302937239609e-32, 2.387209723728896e-33, 3.042809877252986e-34, 6.576120176298323e-34, 2.1162407954776514e-34, 5.413843482585968e-35]
[785, 2.1999013672467614e-34, 5.057064335774754e-32, 8.013331873130885e-34, 1.1698112747557494e-34, 3.1302156307776193e-34, 4.785111852348402e-34, 4.3634733805047256e-35]
[296, 9.074005326786276e-36, 4.223710703882432e-30, 4.3387906730244884e-33, 6.755269822231632e-35, 3.741403935018682e-34, 1.618582861892469e-35, 2.525381860643777e-35]
[426, 5.109017007808005e-36, 9.386023786405405e-30, 1.4303705515465348e-33, 3.122670616206997e-35, 2.7777089820593257e-35, 4.023334542418422e-35, 2.3108069313080308e-35]
[628, 6.720909658314689e-34, 3.507579823293369e-31, 4.451334307918197e-34, 5.699763436189844e-35, 3.3095789196907645e-34, 2.0735928087419813e-33, 2.118405108597756e-35]
[343, 3.483237043457103e-36, 6.068477202929705e-33, 3.579168990655114e-34, 4.482710979881629e-37, 2.5535969619501628e-36, 5.309405903436778e-36, 1.7107745404971655e-35]
[801, 2.786736549713457e-37, 7.039517839804053e-30, 3.5282473604814513e-32, 8.364296293411598e-37, 5.555417964118651e-35, 3.278272590118715e-36, 1.650576379505737e-35]
[894, 2.786736549713457e-37, 7.039517839804053e-30, 3.5282473604814513e-32, 8.364296293411598e-37, 5.555417964118651e-35, 3.278272590118715e-36, 1.650576379505737e-35]
[991, 2.786736549713457e-37, 7.039517839804053e-30, 3.5282473604814513e-32, 8.364296293411598e-37, 5.555417964118651e-35, 3.278272590118715e-36, 1.650576379505737e-35]
[532, 8.360209649140373e-37, 2.3465059466013513e-30, 4.720222820103563e-32, 2.7880987644705334e-37, 7.142680239581123e-35, 5.960495618397662e-37, 1.485518741555163e-35]
[48, 1.0345214019067597e-34, 2.5285321678873777e-34, 1.051749808348429e-34, 1.8803279347109108e-36, 8.764603766177333e-35, 5.916374708745986e-35, 1.474373466073507e-35]
[161, 1.0345214019067597e-34, 2.5285321678873777e-34, 1.051749808348429e-34, 1.8803279347109108e-36, 8.764603766177333e-35, 5.916374708745986e-35, 1.474373466073507e-35]
[415, 1.0345214019067597e-34, 2.5285321678873777e-34, 1.051749808348429e-34, 1.8803279347109108e-36, 8.764603766177333e-35, 5.916374708745986e-35, 1.474373466073507e-35]
[291, 1.857824366475638e-37, 1.1732529733006757e-30, 3.146815213402375e-32, 2.7880987644705334e-37, 7.93631137731236e-36, 2.980247809198831e-37, 1.1554034656540154e-35]
[888, 5.805888728472079e-36, 2.5576102878180816e-30, 1.2902418283820868e-33, 1.1265495560927649e-36, 1.7714353118535996e-35, 1.3040970484665063e-35, 9.566990813022124e-36]
[3, 7.942199166683354e-35, 4.693011893202703e-29, 9.535803676976896e-33, 8.47582024399042e-35, 4.444334371294921e-34, 5.5313399338730315e-34, 9.243227725232125e-36]
[43, 7.942199166683354e-35, 4.693011893202703e-29, 9.535803676976896e-33, 8.47582024399042e-35, 4.444334371294921e-34, 5.5313399338730315e-34, 9.243227725232125e-36]
[289, 7.942199166683354e-35, 4.693011893202703e-29, 9.535803676976896e-33, 8.47582024399042e-35, 4.444334371294921e-34, 5.5313399338730315e-34, 9.243227725232125e-36]
[548, 7.942199166683354e-35, 4.693011893202703e-29, 9.535803676976896e-33, 8.47582024399042e-35, 4.444334371294921e-34, 5.5313399338730315e-34, 9.243227725232125e-36]
[575, 7.942199166683354e-35, 4.693011893202703e-29, 9.535803676976896e-33, 8.47582024399042e-35, 4.444334371294921e-34, 5.5313399338730315e-34, 9.243227725232125e-36]
[605, 7.942199166683354e-35, 4.693011893202703e-29, 9.535803676976896e-33, 8.47582024399042e-35, 4.444334371294921e-34, 5.5313399338730315e-34, 9.243227725232125e-36]
[682, 7.942199166683354e-35, 4.693011893202703e-29, 9.535803676976896e-33, 8.47582024399042e-35, 4.444334371294921e-34, 5.5313399338730315e-34, 9.243227725232125e-36]
[778, 7.942199166683354e-35, 4.693011893202703e-29, 9.535803676976896e-33, 8.47582024399042e-35, 4.444334371294921e-34, 5.5313399338730315e-34, 9.243227725232125e-36]
[796, 7.942199166683354e-35, 4.693011893202703e-29, 9.535803676976896e-33, 8.47582024399042e-35, 4.444334371294921e-34, 5.5313399338730315e-34, 9.243227725232125e-36]
[811, 7.942199166683354e-35, 4.693011893202703e-29, 9.535803676976896e-33, 8.47582024399042e-35, 4.444334371294921e-34, 5.5313399338730315e-34, 9.243227725232125e-36]
[834, 7.942199166683354e-35, 4.693011893202703e-29, 9.535803676976896e-33, 8.47582024399042e-35, 4.444334371294921e-34, 5.5313399338730315e-34, 9.243227725232125e-36]
[864, 7.942199166683354e-35, 4.693011893202703e-29, 9.535803676976896e-33, 8.47582024399042e-35, 4.444334371294921e-34, 5.5313399338730315e-34, 9.243227725232125e-36]
[891, 7.942199166683354e-35, 4.693011893202703e-29, 9.535803676976896e-33, 8.47582024399042e-35, 4.444334371294921e-34, 5.5313399338730315e-34, 9.243227725232125e-36]
[918, 7.942199166683354e-35, 4.693011893202703e-29, 9.535803676976896e-33, 8.47582024399042e-35, 4.444334371294921e-34, 5.5313399338730315e-34, 9.243227725232125e-36]
[929, 7.942199166683354e-35, 4.693011893202703e-29, 9.535803676976896e-33, 8.47582024399042e-35, 4.444334371294921e-34, 5.5313399338730315e-34, 9.243227725232125e-36]
[948, 7.942199166683354e-35, 4.693011893202703e-29, 9.535803676976896e-33, 8.47582024399042e-35, 4.444334371294921e-34, 5.5313399338730315e-34, 9.243227725232125e-36]
[968, 7.942199166683354e-35, 4.693011893202703e-29, 9.535803676976896e-33, 8.47582024399042e-35, 4.444334371294921e-34, 5.5313399338730315e-34, 9.243227725232125e-36]
[983, 7.942199166683354e-35, 4.693011893202703e-29, 9.535803676976896e-33, 8.47582024399042e-35, 4.444334371294921e-34, 5.5313399338730315e-34, 9.243227725232125e-36]
[70, 7.197943920678834e-36, 2.9229831860778084e-31, 1.8063385597349217e-33, 2.9053120130813417e-36, 2.3724580069467862e-35, 9.79478063341762e-36, 6.150208379799936e-36]
[449, 1.7698221596425815e-36, 2.1118553519412164e-30, 2.9084201214779534e-33, 1.2693186480352693e-36, 1.7006381522812194e-35, 1.2254984525757261e-36, 5.4115325585223784e-36]
[118, 2.9735299612734815e-37, 1.644178042168767e-31, 3.7594421274483045e-33, 6.45971629116904e-36, 2.8074086415536963e-35, 3.1598380029876607e-35, 3.762528274679194e-36]
[168, 2.123786591571098e-36, 2.1118553519412164e-30, 1.4542100607389767e-33, 2.5386372960705385e-36, 1.0203828913687317e-34, 1.2254984525757261e-36, 2.2548052327176575e-36]
[12, 8.601316634773449e-36, 1.82686449129863e-31, 4.300806094606954e-34, 2.2530991121855298e-36, 2.952392186422666e-36, 3.260242621166266e-35, 1.700798366759489e-36]
[780, 8.601316634773449e-36, 1.82686449129863e-31, 4.300806094606954e-34, 2.2530991121855298e-36, 2.952392186422666e-36, 3.260242621166266e-35, 1.700798366759489e-36]
[945, 8.601316634773449e-36, 1.82686449129863e-31, 4.300806094606954e-34, 2.2530991121855298e-36, 2.952392186422666e-36, 3.260242621166266e-35, 1.700798366759489e-36]
[454, 1.1963433496155888e-35, 2.0298494347762555e-31, 2.8202007177750525e-34, 1.732151340581939e-36, 6.2000235914876e-36, 4.876010662348039e-35, 1.1672145654231786e-36]
[655, 5.788068321079592e-36, 4.059698869552512e-32, 3.877775986940697e-35, 3.3861605154233395e-37, 9.054002705029513e-36, 3.4447846563266205e-36, 7.989861608551519e-37]
[608, 5.989693328696077e-38, 9.102715804394557e-33, 6.220348866517853e-34, 7.244785422030915e-37, 4.3428519761057185e-36, 1.0865141610543974e-36, 6.878765836697465e-37]
[696, 5.989693328696077e-38, 9.102715804394557e-33, 6.220348866517853e-34, 7.244785422030915e-37, 4.3428519761057185e-36, 1.0865141610543974e-36, 6.878765836697465e-37]
[144, 6.242770084441563e-39, 2.630684867470027e-31, 1.603989158234562e-35, 1.0045110467858366e-37, 1.4360274920355146e-36, 2.8286113816753235e-37, 6.22514434892362e-37]
[313, 9.28912183237819e-38, 1.1732529733006757e-30, 4.291111654639603e-33, 5.576197528941067e-37, 1.98407784432809e-35, 1.1920991236795324e-36, 4.95172913851721e-37]
[36, 1.1405060731191316e-38, 6.089548304328766e-33, 1.460863971807477e-33, 8.225491130583012e-38, 9.595274605873666e-37, 4.374918936991167e-37, 4.7641410833599125e-37]
[73, 2.395615630455428e-37, 1.1732529733006755e-31, 4.7679018384884486e-35, 1.0271942816470386e-37, 2.5509572284218295e-36, 4.110686633377699e-38, 4.715932512873533e-37]
[188, 1.4172865011005306e-37, 1.5171193007324263e-33, 8.681109529225128e-36, 5.947976120003902e-36, 4.479721859352664e-35, 9.392788897474717e-37, 2.892040260374956e-37]
[292, 2.376679596450559e-37, 1.8268644912986303e-32, 1.0752015236517386e-35, 1.0376114332433363e-37, 3.1632773425957143e-37, 1.6863323902584136e-37, 2.429711952513555e-37]
[722, 2.376679596450559e-37, 1.8268644912986303e-32, 1.0752015236517386e-35, 1.0376114332433363e-37, 3.1632773425957143e-37, 1.6863323902584136e-37, 2.429711952513555e-37]
